#params: learningRate 0.300, momentum 0.900, numIterations 10000, printEvery 100, printFirst 10000
iteration 1953, loss 0.00144686
iteration 1954, loss 0.00144575
iteration 1955, loss 0.00144628
iteration 1956, loss 0.00144609
iteration 1957, loss 0.00144579
iteration 1958, loss 0.00144473
iteration 1959, loss 0.00144319
iteration 1960, loss 0.00144081
iteration 1961, loss 0.00143966
iteration 1962, loss 0.00143781
iteration 1963, loss 0.00143698
iteration 1964, loss 0.00143713
iteration 1965, loss 0.00143738
iteration 1966, loss 0.00143783
iteration 1967, loss 0.00143569
iteration 1968, loss 0.00143152
iteration 1969, loss 0.00143299
iteration 1970, loss 0.00143331
iteration 1971, loss 0.00143316
iteration 1972, loss 0.00143267
iteration 1973, loss 0.00143173
iteration 1974, loss 0.00142730
iteration 1975, loss 0.00142904
iteration 1976, loss 0.00142960
iteration 1977, loss 0.00143028
iteration 1978, loss 0.00142925
iteration 1979, loss 0.00142851
iteration 1980, loss 0.00142488
iteration 1981, loss 0.00142506
iteration 1982, loss 0.00142613
iteration 1983, loss 0.00142337
iteration 1984, loss 0.00142115
iteration 1985, loss 0.00142126
iteration 1986, loss 0.00142057
iteration 1987, loss 0.00141897
iteration 1988, loss 0.00141796
iteration 1989, loss 0.00141706
iteration 1990, loss 0.00141780
iteration 1991, loss 0.00141852
iteration 1992, loss 0.00141744
iteration 1993, loss 0.00141557
iteration 1994, loss 0.00141521
iteration 1995, loss 0.00141545
iteration 1996, loss 0.00141442
iteration 1997, loss 0.00141233
iteration 1998, loss 0.00140923
iteration 1999, loss 0.00140785
iteration 2000, loss 0.00140711
iteration 2001, loss 0.00140588
iteration 2002, loss 0.00140534
iteration 2003, loss 0.00140916
iteration 2004, loss 0.00141069
iteration 2005, loss 0.00141051
iteration 2006, loss 0.00140853
iteration 2007, loss 0.00140756
iteration 2008, loss 0.00140784
iteration 2009, loss 0.00140706
iteration 2010, loss 0.00140632
iteration 2011, loss 0.00140450
iteration 2012, loss 0.00140233
iteration 2013, loss 0.00140208
iteration 2014, loss 0.00140150
iteration 2015, loss 0.00140094
iteration 2016, loss 0.00140048
iteration 2017, loss 0.00139888
iteration 2018, loss 0.00139901
iteration 2019, loss 0.00139849
iteration 2020, loss 0.00139806
iteration 2021, loss 0.00139617
iteration 2022, loss 0.00139412
iteration 2023, loss 0.00139299
iteration 2024, loss 0.00139458
iteration 2025, loss 0.00139409
iteration 2026, loss 0.00139132
iteration 2027, loss 0.00139042
iteration 2028, loss 0.00139227
iteration 2029, loss 0.00139271
iteration 2030, loss 0.00139153
iteration 2031, loss 0.00139051
iteration 2032, loss 0.00139054
iteration 2033, loss 0.00138832
iteration 2034, loss 0.00138597
iteration 2035, loss 0.00138382
iteration 2036, loss 0.00138618
iteration 2037, loss 0.00138535
iteration 2038, loss 0.00138397
iteration 2039, loss 0.00138382
iteration 2040, loss 0.00137910
iteration 2041, loss 0.00138224
iteration 2042, loss 0.00138439
iteration 2043, loss 0.00138305
iteration 2044, loss 0.00138230
iteration 2045, loss 0.00138179
iteration 2046, loss 0.00138115
iteration 2047, loss 0.00138096
iteration 2048, loss 0.00137889
iteration 2049, loss 0.00137796
iteration 2050, loss 0.00137837
iteration 2051, loss 0.00137812
iteration 2052, loss 0.00137736
iteration 2053, loss 0.00137217
iteration 2054, loss 0.00136953
iteration 2055, loss 0.00136866
iteration 2056, loss 0.00136741
iteration 2057, loss 0.00136673
iteration 2058, loss 0.00136641
iteration 2059, loss 0.00136648
iteration 2060, loss 0.00136974
iteration 2061, loss 0.00136966
iteration 2062, loss 0.00136922
iteration 2063, loss 0.00136807
iteration 2064, loss 0.00136494
iteration 2065, loss 0.00136421
iteration 2066, loss 0.00136435
iteration 2067, loss 0.00136522
iteration 2068, loss 0.00136444
iteration 2069, loss 0.00136348
iteration 2070, loss 0.00136246
iteration 2071, loss 0.00136220
iteration 2072, loss 0.00136450
iteration 2073, loss 0.00136386
iteration 2074, loss 0.00135919
iteration 2075, loss 0.00135706
iteration 2076, loss 0.00135596
iteration 2077, loss 0.00135453
iteration 2078, loss 0.00135373
iteration 2079, loss 0.00135327
iteration 2080, loss 0.00135694
iteration 2081, loss 0.00135750
iteration 2082, loss 0.00135693
iteration 2083, loss 0.00135570
iteration 2084, loss 0.00135564
iteration 2085, loss 0.00135493
iteration 2086, loss 0.00135374
iteration 2087, loss 0.00135392
iteration 2088, loss 0.00135285
iteration 2089, loss 0.00135043
iteration 2090, loss 0.00134898
iteration 2091, loss 0.00134861
iteration 2092, loss 0.00134756
iteration 2093, loss 0.00134699
iteration 2094, loss 0.00134648
iteration 2095, loss 0.00134574
iteration 2096, loss 0.00134437
iteration 2097, loss 0.00134486
iteration 2098, loss 0.00134482
iteration 2099, loss 0.00134680
iteration 2100, loss 0.00134765
iteration 2101, loss 0.00134645
iteration 2102, loss 0.00134373
iteration 2103, loss 0.00134242
iteration 2104, loss 0.00134075
iteration 2105, loss 0.00133949
iteration 2106, loss 0.00133906
iteration 2107, loss 0.00133820
iteration 2108, loss 0.00133726
iteration 2109, loss 0.00133725
iteration 2110, loss 0.00133743
iteration 2111, loss 0.00133782
iteration 2112, loss 0.00133673
iteration 2113, loss 0.00133581
iteration 2114, loss 0.00133557
iteration 2115, loss 0.00133552
iteration 2116, loss 0.00133436
iteration 2117, loss 0.00133297
iteration 2118, loss 0.00132993
iteration 2119, loss 0.00133044
iteration 2120, loss 0.00133082
iteration 2121, loss 0.00133189
iteration 2122, loss 0.00133205
iteration 2123, loss 0.00133119
iteration 2124, loss 0.00133042
iteration 2125, loss 0.00132870
iteration 2126, loss 0.00132732
iteration 2127, loss 0.00132662
iteration 2128, loss 0.00132331
iteration 2129, loss 0.00132583
iteration 2130, loss 0.00132678
iteration 2131, loss 0.00132580
iteration 2132, loss 0.00132457
iteration 2133, loss 0.00132290
iteration 2134, loss 0.00132265
iteration 2135, loss 0.00132305
iteration 2136, loss 0.00132193
iteration 2137, loss 0.00132131
iteration 2138, loss 0.00132042
iteration 2139, loss 0.00131726
iteration 2140, loss 0.00131532
iteration 2141, loss 0.00131354
iteration 2142, loss 0.00131359
iteration 2143, loss 0.00131325
iteration 2144, loss 0.00131696
iteration 2145, loss 0.00131489
iteration 2146, loss 0.00131239
iteration 2147, loss 0.00131279
iteration 2148, loss 0.00131417
iteration 2149, loss 0.00131355
iteration 2150, loss 0.00131330
iteration 2151, loss 0.00131342
iteration 2152, loss 0.00131394
iteration 2153, loss 0.00131205
iteration 2154, loss 0.00131069
iteration 2155, loss 0.00130726
iteration 2156, loss 0.00130625
iteration 2157, loss 0.00130540
iteration 2158, loss 0.00130523
iteration 2159, loss 0.00130496
iteration 2160, loss 0.00130520
iteration 2161, loss 0.00130415
iteration 2162, loss 0.00130237
iteration 2163, loss 0.00130346
iteration 2164, loss 0.00130271
iteration 2165, loss 0.00130108
iteration 2166, loss 0.00130022
iteration 2167, loss 0.00129977
iteration 2168, loss 0.00129879
iteration 2169, loss 0.00130182
iteration 2170, loss 0.00130198
iteration 2171, loss 0.00130102
iteration 2172, loss 0.00130082
iteration 2173, loss 0.00130065
iteration 2174, loss 0.00130063
iteration 2175, loss 0.00129952
iteration 2176, loss 0.00129759
iteration 2177, loss 0.00129696
iteration 2178, loss 0.00129696
iteration 2179, loss 0.00129605
iteration 2180, loss 0.00129346
iteration 2181, loss 0.00129180
iteration 2182, loss 0.00129038
iteration 2183, loss 0.00128973
iteration 2184, loss 0.00128871
iteration 2185, loss 0.00128799
iteration 2186, loss 0.00128814
iteration 2187, loss 0.00128905
iteration 2188, loss 0.00128914
iteration 2189, loss 0.00128886
iteration 2190, loss 0.00128870
iteration 2191, loss 0.00128750
iteration 2192, loss 0.00128631
iteration 2193, loss 0.00128556
iteration 2194, loss 0.00128710
iteration 2195, loss 0.00128780
iteration 2196, loss 0.00128704
iteration 2197, loss 0.00128646
iteration 2198, loss 0.00128528
iteration 2199, loss 0.00128366
iteration 2200, loss 0.00128175
iteration 2201, loss 0.00128101
iteration 2202, loss 0.00127820
iteration 2203, loss 0.00127740
iteration 2204, loss 0.00127750
iteration 2205, loss 0.00127846
iteration 2206, loss 0.00127849
iteration 2207, loss 0.00127667
iteration 2208, loss 0.00127571
iteration 2209, loss 0.00127503
iteration 2210, loss 0.00127507
iteration 2211, loss 0.00127514
iteration 2212, loss 0.00127352
iteration 2213, loss 0.00127488
iteration 2214, loss 0.00127386
iteration 2215, loss 0.00127327
iteration 2216, loss 0.00127258
iteration 2217, loss 0.00127177
iteration 2218, loss 0.00127109
iteration 2219, loss 0.00127014
iteration 2220, loss 0.00127071
iteration 2221, loss 0.00127085
iteration 2222, loss 0.00126840
iteration 2223, loss 0.00126722
iteration 2224, loss 0.00126913
iteration 2225, loss 0.00127010
iteration 2226, loss 0.00126911
iteration 2227, loss 0.00126867
iteration 2228, loss 0.00126947
iteration 2229, loss 0.00126763
iteration 2230, loss 0.00126639
iteration 2231, loss 0.00126586
iteration 2232, loss 0.00126506
iteration 2233, loss 0.00126463
iteration 2234, loss 0.00126428
iteration 2235, loss 0.00126241
iteration 2236, loss 0.00126133
iteration 2237, loss 0.00125929
iteration 2238, loss 0.00125832
iteration 2239, loss 0.00126040
iteration 2240, loss 0.00126051
iteration 2241, loss 0.00126031
iteration 2242, loss 0.00126064
iteration 2243, loss 0.00125901
iteration 2244, loss 0.00125804
iteration 2245, loss 0.00125674
iteration 2246, loss 0.00125373
iteration 2247, loss 0.00125255
iteration 2248, loss 0.00125246
iteration 2249, loss 0.00125382
iteration 2250, loss 0.00125254
iteration 2251, loss 0.00125062
iteration 2252, loss 0.00124959
iteration 2253, loss 0.00124901
iteration 2254, loss 0.00124841
iteration 2255, loss 0.00124717
iteration 2256, loss 0.00124744
iteration 2257, loss 0.00124910
iteration 2258, loss 0.00124980
iteration 2259, loss 0.00124978
iteration 2260, loss 0.00124941
iteration 2261, loss 0.00124867
iteration 2262, loss 0.00124540
iteration 2263, loss 0.00124495
iteration 2264, loss 0.00124423
iteration 2265, loss 0.00124367
iteration 2266, loss 0.00124298
iteration 2267, loss 0.00124271
iteration 2268, loss 0.00124304
iteration 2269, loss 0.00124379
iteration 2270, loss 0.00124330
iteration 2271, loss 0.00124381
iteration 2272, loss 0.00124237
iteration 2273, loss 0.00124204
iteration 2274, loss 0.00124118
iteration 2275, loss 0.00124039
iteration 2276, loss 0.00124050
iteration 2277, loss 0.00123936
iteration 2278, loss 0.00123868
iteration 2279, loss 0.00123738
iteration 2280, loss 0.00123742
iteration 2281, loss 0.00123625
iteration 2282, loss 0.00123512
iteration 2283, loss 0.00123421
iteration 2284, loss 0.00123335
iteration 2285, loss 0.00123144
iteration 2286, loss 0.00123386
iteration 2287, loss 0.00123446
iteration 2288, loss 0.00123428
iteration 2289, loss 0.00123359
iteration 2290, loss 0.00123059
iteration 2291, loss 0.00123207
iteration 2292, loss 0.00123073
iteration 2293, loss 0.00122909
iteration 2294, loss 0.00122735
iteration 2295, loss 0.00122619
iteration 2296, loss 0.00122631
iteration 2297, loss 0.00122631
iteration 2298, loss 0.00122698
iteration 2299, loss 0.00122690
iteration 2300, loss 0.00122596
iteration 2301, loss 0.00122321
iteration 2302, loss 0.00122505
iteration 2303, loss 0.00122605
iteration 2304, loss 0.00122616
iteration 2305, loss 0.00122585
iteration 2306, loss 0.00122486
iteration 2307, loss 0.00122379
iteration 2308, loss 0.00122307
iteration 2309, loss 0.00122380
iteration 2310, loss 0.00122336
iteration 2311, loss 0.00122203
iteration 2312, loss 0.00122058
iteration 2313, loss 0.00122033
iteration 2314, loss 0.00121903
iteration 2315, loss 0.00121778
iteration 2316, loss 0.00121435
iteration 2317, loss 0.00121357
iteration 2318, loss 0.00121448
iteration 2319, loss 0.00121415
iteration 2320, loss 0.00121257
iteration 2321, loss 0.00121192
iteration 2322, loss 0.00121121
iteration 2323, loss 0.00121169
iteration 2324, loss 0.00121205
iteration 2325, loss 0.00121225
iteration 2326, loss 0.00121176
iteration 2327, loss 0.00121090
iteration 2328, loss 0.00120864
iteration 2329, loss 0.00120726
iteration 2330, loss 0.00120676
iteration 2331, loss 0.00120835
iteration 2332, loss 0.00120895
iteration 2333, loss 0.00120885
iteration 2334, loss 0.00120985
iteration 2335, loss 0.00121041
iteration 2336, loss 0.00120960
iteration 2337, loss 0.00120582
iteration 2338, loss 0.00120433
iteration 2339, loss 0.00120443
iteration 2340, loss 0.00120460
iteration 2341, loss 0.00120487
iteration 2342, loss 0.00120509
iteration 2343, loss 0.00120574
iteration 2344, loss 0.00120559
iteration 2345, loss 0.00120447
iteration 2346, loss 0.00120349
iteration 2347, loss 0.00120234
iteration 2348, loss 0.00120361
iteration 2349, loss 0.00120255
iteration 2350, loss 0.00120188
iteration 2351, loss 0.00120007
iteration 2352, loss 0.00119878
iteration 2353, loss 0.00119858
iteration 2354, loss 0.00119833
iteration 2355, loss 0.00119874
iteration 2356, loss 0.00119752
iteration 2357, loss 0.00119524
iteration 2358, loss 0.00119235
iteration 2359, loss 0.00119207
iteration 2360, loss 0.00119178
iteration 2361, loss 0.00119073
iteration 2362, loss 0.00119049
iteration 2363, loss 0.00119263
iteration 2364, loss 0.00119288
iteration 2365, loss 0.00119309
iteration 2366, loss 0.00119289
iteration 2367, loss 0.00119273
iteration 2368, loss 0.00119108
iteration 2369, loss 0.00118966
iteration 2370, loss 0.00118876
iteration 2371, loss 0.00118881
iteration 2372, loss 0.00118810
iteration 2373, loss 0.00118656
iteration 2374, loss 0.00118507
iteration 2375, loss 0.00118512
iteration 2376, loss 0.00118473
iteration 2377, loss 0.00118492
iteration 2378, loss 0.00118638
iteration 2379, loss 0.00118594
iteration 2380, loss 0.00118584
iteration 2381, loss 0.00118475
iteration 2382, loss 0.00118400
iteration 2383, loss 0.00118324
iteration 2384, loss 0.00118222
iteration 2385, loss 0.00118283
iteration 2386, loss 0.00118362
iteration 2387, loss 0.00118357
iteration 2388, loss 0.00118334
iteration 2389, loss 0.00118209
iteration 2390, loss 0.00118017
iteration 2391, loss 0.00117920
iteration 2392, loss 0.00117829
iteration 2393, loss 0.00117735
iteration 2394, loss 0.00117676
iteration 2395, loss 0.00117603
iteration 2396, loss 0.00117538
iteration 2397, loss 0.00117448
iteration 2398, loss 0.00117303
iteration 2399, loss 0.00117313
iteration 2400, loss 0.00117400
iteration 2401, loss 0.00117301
iteration 2402, loss 0.00117245
iteration 2403, loss 0.00117201
iteration 2404, loss 0.00117125
iteration 2405, loss 0.00116988
iteration 2406, loss 0.00117010
iteration 2407, loss 0.00116979
iteration 2408, loss 0.00117068
iteration 2409, loss 0.00117145
iteration 2410, loss 0.00117133
iteration 2411, loss 0.00117177
iteration 2412, loss 0.00117074
iteration 2413, loss 0.00116999
iteration 2414, loss 0.00116879
iteration 2415, loss 0.00116774
iteration 2416, loss 0.00116775
iteration 2417, loss 0.00116682
iteration 2418, loss 0.00116682
iteration 2419, loss 0.00116603
iteration 2420, loss 0.00116562
iteration 2421, loss 0.00116462
iteration 2422, loss 0.00116370
iteration 2423, loss 0.00116424
iteration 2424, loss 0.00116305
iteration 2425, loss 0.00116194
iteration 2426, loss 0.00116119
iteration 2427, loss 0.00116023
iteration 2428, loss 0.00115888
iteration 2429, loss 0.00116049
iteration 2430, loss 0.00116034
iteration 2431, loss 0.00116078
iteration 2432, loss 0.00116092
iteration 2433, loss 0.00116054
iteration 2434, loss 0.00116005
iteration 2435, loss 0.00115907
iteration 2436, loss 0.00115846
iteration 2437, loss 0.00115748
iteration 2438, loss 0.00115654
iteration 2439, loss 0.00115575
iteration 2440, loss 0.00115525
iteration 2441, loss 0.00115545
iteration 2442, loss 0.00115520
iteration 2443, loss 0.00115449
iteration 2444, loss 0.00115464
iteration 2445, loss 0.00115402
iteration 2446, loss 0.00115281
iteration 2447, loss 0.00115139
iteration 2448, loss 0.00115074
iteration 2449, loss 0.00114773
iteration 2450, loss 0.00114663
iteration 2451, loss 0.00114862
iteration 2452, loss 0.00114894
iteration 2453, loss 0.00114822
iteration 2454, loss 0.00114663
iteration 2455, loss 0.00114599
iteration 2456, loss 0.00114682
iteration 2457, loss 0.00114612
iteration 2458, loss 0.00114647
iteration 2459, loss 0.00114713
iteration 2460, loss 0.00114707
iteration 2461, loss 0.00114706
iteration 2462, loss 0.00114710
iteration 2463, loss 0.00114614
iteration 2464, loss 0.00114577
iteration 2465, loss 0.00114502
iteration 2466, loss 0.00114310
iteration 2467, loss 0.00114193
iteration 2468, loss 0.00114251
iteration 2469, loss 0.00114210
iteration 2470, loss 0.00114139
iteration 2471, loss 0.00114137
iteration 2472, loss 0.00114161
iteration 2473, loss 0.00114136
iteration 2474, loss 0.00113997
iteration 2475, loss 0.00113817
iteration 2476, loss 0.00113779
iteration 2477, loss 0.00113780
iteration 2478, loss 0.00113727
iteration 2479, loss 0.00113630
iteration 2480, loss 0.00113620
iteration 2481, loss 0.00113667
iteration 2482, loss 0.00113661
iteration 2483, loss 0.00113476
iteration 2484, loss 0.00113470
iteration 2485, loss 0.00113359
iteration 2486, loss 0.00113328
iteration 2487, loss 0.00113374
iteration 2488, loss 0.00113394
iteration 2489, loss 0.00113261
iteration 2490, loss 0.00113214
iteration 2491, loss 0.00113246
iteration 2492, loss 0.00113143
iteration 2493, loss 0.00113088
iteration 2494, loss 0.00113069
iteration 2495, loss 0.00113021
iteration 2496, loss 0.00112675
iteration 2497, loss 0.00112552
iteration 2498, loss 0.00112534
iteration 2499, loss 0.00112518
iteration 2500, loss 0.00112534
iteration 2501, loss 0.00112564
iteration 2502, loss 0.00112519
iteration 2503, loss 0.00112367
iteration 2504, loss 0.00112672
iteration 2505, loss 0.00112554
iteration 2506, loss 0.00112390
iteration 2507, loss 0.00112324
iteration 2508, loss 0.00112293
iteration 2509, loss 0.00112263
iteration 2510, loss 0.00112367
iteration 2511, loss 0.00112281
iteration 2512, loss 0.00112124
iteration 2513, loss 0.00112191
iteration 2514, loss 0.00112302
iteration 2515, loss 0.00112260
iteration 2516, loss 0.00112131
iteration 2517, loss 0.00111993
iteration 2518, loss 0.00112017
iteration 2519, loss 0.00112073
iteration 2520, loss 0.00111970
iteration 2521, loss 0.00111856
iteration 2522, loss 0.00111719
iteration 2523, loss 0.00111534
iteration 2524, loss 0.00111350
iteration 2525, loss 0.00111446
iteration 2526, loss 0.00111478
iteration 2527, loss 0.00111457
iteration 2528, loss 0.00111425
iteration 2529, loss 0.00111342
iteration 2530, loss 0.00111379
iteration 2531, loss 0.00111308
iteration 2532, loss 0.00111203
iteration 2533, loss 0.00111299
iteration 2534, loss 0.00111321
iteration 2535, loss 0.00111313
iteration 2536, loss 0.00111320
iteration 2537, loss 0.00111179
iteration 2538, loss 0.00111015
iteration 2539, loss 0.00110926
iteration 2540, loss 0.00110823
iteration 2541, loss 0.00110880
iteration 2542, loss 0.00110847
iteration 2543, loss 0.00110936
iteration 2544, loss 0.00110828
iteration 2545, loss 0.00110712
iteration 2546, loss 0.00110565
iteration 2547, loss 0.00110491
iteration 2548, loss 0.00110466
iteration 2549, loss 0.00110607
iteration 2550, loss 0.00110676
iteration 2551, loss 0.00110637
iteration 2552, loss 0.00110579
iteration 2553, loss 0.00110496
iteration 2554, loss 0.00110192
iteration 2555, loss 0.00110138
iteration 2556, loss 0.00110097
iteration 2557, loss 0.00110089
iteration 2558, loss 0.00110078
iteration 2559, loss 0.00110076
iteration 2560, loss 0.00109998
iteration 2561, loss 0.00109883
iteration 2562, loss 0.00109872
iteration 2563, loss 0.00109937
iteration 2564, loss 0.00109952
iteration 2565, loss 0.00109875
iteration 2566, loss 0.00109815
iteration 2567, loss 0.00109734
iteration 2568, loss 0.00109573
iteration 2569, loss 0.00109508
iteration 2570, loss 0.00109504
iteration 2571, loss 0.00109553
iteration 2572, loss 0.00109478
iteration 2573, loss 0.00109388
iteration 2574, loss 0.00109279
iteration 2575, loss 0.00109261
iteration 2576, loss 0.00109185
iteration 2577, loss 0.00109169
iteration 2578, loss 0.00109279
iteration 2579, loss 0.00109371
iteration 2580, loss 0.00109331
iteration 2581, loss 0.00109271
iteration 2582, loss 0.00109207
iteration 2583, loss 0.00109086
iteration 2584, loss 0.00109014
iteration 2585, loss 0.00108899
iteration 2586, loss 0.00108804
iteration 2587, loss 0.00108727
iteration 2588, loss 0.00108869
iteration 2589, loss 0.00108883
iteration 2590, loss 0.00108842
iteration 2591, loss 0.00108790
iteration 2592, loss 0.00108683
iteration 2593, loss 0.00108657
iteration 2594, loss 0.00108625
iteration 2595, loss 0.00108624
iteration 2596, loss 0.00108647
iteration 2597, loss 0.00108754
iteration 2598, loss 0.00108636
iteration 2599, loss 0.00108516
iteration 2600, loss 0.00108552
iteration 2601, loss 0.00108518
iteration 2602, loss 0.00108415
iteration 2603, loss 0.00108427
iteration 2604, loss 0.00108484
iteration 2605, loss 0.00108446
iteration 2606, loss 0.00108355
iteration 2607, loss 0.00108293
iteration 2608, loss 0.00108191
iteration 2609, loss 0.00108196
iteration 2610, loss 0.00108095
iteration 2611, loss 0.00107814
iteration 2612, loss 0.00107927
iteration 2613, loss 0.00107968
iteration 2614, loss 0.00107925
iteration 2615, loss 0.00107781
iteration 2616, loss 0.00107753
iteration 2617, loss 0.00107703
iteration 2618, loss 0.00107650
iteration 2619, loss 0.00107560
iteration 2620, loss 0.00107477
iteration 2621, loss 0.00107308
iteration 2622, loss 0.00107206
iteration 2623, loss 0.00107170
iteration 2624, loss 0.00107108
iteration 2625, loss 0.00107308
iteration 2626, loss 0.00107367
iteration 2627, loss 0.00107373
iteration 2628, loss 0.00107280
iteration 2629, loss 0.00107165
iteration 2630, loss 0.00107154
iteration 2631, loss 0.00107136
iteration 2632, loss 0.00106992
iteration 2633, loss 0.00106976
iteration 2634, loss 0.00106916
iteration 2635, loss 0.00106788
iteration 2636, loss 0.00106842
iteration 2637, loss 0.00106797
iteration 2638, loss 0.00106897
iteration 2639, loss 0.00106822
iteration 2640, loss 0.00106752
iteration 2641, loss 0.00106688
iteration 2642, loss 0.00106692
iteration 2643, loss 0.00106686
iteration 2644, loss 0.00106559
iteration 2645, loss 0.00106473
iteration 2646, loss 0.00106371
iteration 2647, loss 0.00106356
iteration 2648, loss 0.00106375
iteration 2649, loss 0.00106355
iteration 2650, loss 0.00106392
iteration 2651, loss 0.00106447
iteration 2652, loss 0.00106443
iteration 2653, loss 0.00106419
iteration 2654, loss 0.00106371
iteration 2655, loss 0.00106360
iteration 2656, loss 0.00105974
iteration 2657, loss 0.00105832
iteration 2658, loss 0.00105753
iteration 2659, loss 0.00105729
iteration 2660, loss 0.00105669
iteration 2661, loss 0.00105647
iteration 2662, loss 0.00105574
iteration 2663, loss 0.00105568
iteration 2664, loss 0.00105854
iteration 2665, loss 0.00105923
iteration 2666, loss 0.00105897
iteration 2667, loss 0.00105943
iteration 2668, loss 0.00105853
iteration 2669, loss 0.00105792
iteration 2670, loss 0.00105743
iteration 2671, loss 0.00105696
iteration 2672, loss 0.00105674
iteration 2673, loss 0.00105612
iteration 2674, loss 0.00105539
iteration 2675, loss 0.00105479
iteration 2676, loss 0.00105481
iteration 2677, loss 0.00105157
iteration 2678, loss 0.00104950
iteration 2679, loss 0.00104879
iteration 2680, loss 0.00104880
iteration 2681, loss 0.00105043
iteration 2682, loss 0.00105142
iteration 2683, loss 0.00105048
iteration 2684, loss 0.00104923
iteration 2685, loss 0.00104856
iteration 2686, loss 0.00104849
iteration 2687, loss 0.00104870
iteration 2688, loss 0.00104797
iteration 2689, loss 0.00104748
iteration 2690, loss 0.00104763
iteration 2691, loss 0.00104732
iteration 2692, loss 0.00104485
iteration 2693, loss 0.00104548
iteration 2694, loss 0.00104549
iteration 2695, loss 0.00104521
iteration 2696, loss 0.00104487
iteration 2697, loss 0.00104391
iteration 2698, loss 0.00104284
iteration 2699, loss 0.00104249
iteration 2700, loss 0.00104249
iteration 2701, loss 0.00104247
iteration 2702, loss 0.00104376
iteration 2703, loss 0.00104389
iteration 2704, loss 0.00104368
iteration 2705, loss 0.00104350
iteration 2706, loss 0.00104248
iteration 2707, loss 0.00104198
iteration 2708, loss 0.00104108
iteration 2709, loss 0.00104104
iteration 2710, loss 0.00104054
iteration 2711, loss 0.00103825
iteration 2712, loss 0.00103749
iteration 2713, loss 0.00103771
iteration 2714, loss 0.00103860
iteration 2715, loss 0.00103817
iteration 2716, loss 0.00103782
iteration 2717, loss 0.00103721
iteration 2718, loss 0.00103734
iteration 2719, loss 0.00103654
iteration 2720, loss 0.00103614
iteration 2721, loss 0.00103574
iteration 2722, loss 0.00103629
iteration 2723, loss 0.00103526
iteration 2724, loss 0.00103414
iteration 2725, loss 0.00103305
iteration 2726, loss 0.00103281
iteration 2727, loss 0.00103219
iteration 2728, loss 0.00103094
iteration 2729, loss 0.00103098
iteration 2730, loss 0.00103310
iteration 2731, loss 0.00103260
iteration 2732, loss 0.00103175
iteration 2733, loss 0.00103105
iteration 2734, loss 0.00103099
iteration 2735, loss 0.00103066
iteration 2736, loss 0.00102993
iteration 2737, loss 0.00102919
iteration 2738, loss 0.00102875
iteration 2739, loss 0.00102853
iteration 2740, loss 0.00102841
iteration 2741, loss 0.00102764
iteration 2742, loss 0.00102783
iteration 2743, loss 0.00102836
iteration 2744, loss 0.00102855
iteration 2745, loss 0.00102774
iteration 2746, loss 0.00102573
iteration 2747, loss 0.00102542
iteration 2748, loss 0.00102481
iteration 2749, loss 0.00102353
iteration 2750, loss 0.00102264
iteration 2751, loss 0.00102226
iteration 2752, loss 0.00102194
iteration 2753, loss 0.00102186
iteration 2754, loss 0.00102185
iteration 2755, loss 0.00102154
iteration 2756, loss 0.00102215
iteration 2757, loss 0.00102209
iteration 2758, loss 0.00102226
iteration 2759, loss 0.00102193
iteration 2760, loss 0.00102042
iteration 2761, loss 0.00101929
iteration 2762, loss 0.00101955
iteration 2763, loss 0.00101889
iteration 2764, loss 0.00101827
iteration 2765, loss 0.00101757
iteration 2766, loss 0.00101696
iteration 2767, loss 0.00101660
iteration 2768, loss 0.00101795
iteration 2769, loss 0.00101820
iteration 2770, loss 0.00101754
iteration 2771, loss 0.00101707
iteration 2772, loss 0.00101677
iteration 2773, loss 0.00101582
iteration 2774, loss 0.00101510
iteration 2775, loss 0.00101410
iteration 2776, loss 0.00101271
iteration 2777, loss 0.00101215
iteration 2778, loss 0.00101343
iteration 2779, loss 0.00101349
iteration 2780, loss 0.00101374
iteration 2781, loss 0.00101330
iteration 2782, loss 0.00101223
iteration 2783, loss 0.00101161
iteration 2784, loss 0.00101047
iteration 2785, loss 0.00100934
iteration 2786, loss 0.00100912
iteration 2787, loss 0.00101041
iteration 2788, loss 0.00101155
iteration 2789, loss 0.00101144
iteration 2790, loss 0.00100942
iteration 2791, loss 0.00100896
iteration 2792, loss 0.00100890
iteration 2793, loss 0.00100805
iteration 2794, loss 0.00100792
iteration 2795, loss 0.00100800
iteration 2796, loss 0.00100815
iteration 2797, loss 0.00100830
iteration 2798, loss 0.00100873
iteration 2799, loss 0.00100813
iteration 2800, loss 0.00100701
iteration 2801, loss 0.00100618
iteration 2802, loss 0.00100630
iteration 2803, loss 0.00100643
iteration 2804, loss 0.00100590
iteration 2805, loss 0.00100520
iteration 2806, loss 0.00100492
iteration 2807, loss 0.00100556
iteration 2808, loss 0.00100489
iteration 2809, loss 0.00100412
iteration 2810, loss 0.00100375
iteration 2811, loss 0.00100313
iteration 2812, loss 0.00100287
iteration 2813, loss 0.00100285
iteration 2814, loss 0.00100213
iteration 2815, loss 0.00100153
iteration 2816, loss 0.00100080
iteration 2817, loss 0.00100037
iteration 2818, loss 0.00099989
iteration 2819, loss 0.00099753
iteration 2820, loss 0.00099647
iteration 2821, loss 0.00099547
iteration 2822, loss 0.00099730
iteration 2823, loss 0.00099778
iteration 2824, loss 0.00099746
